"","T_sim1","T_sim2","T_sim3","T_sim4","T_sim5","T_sim6","T_sim7","T_sim8","T_sim9","T_sim10","T_sim11","T_sim12","T_sim13","T_sim14","T_sim15","T_sim16","T_sim17","T_sim18","T_sim19","T_sim20","T_sim21","T_sim22","T_sim23","T_sim24","T_sim25","T_sim26","T_sim27","T_sim28","T_sim29","T_sim30","T_sim31","T_sim32","T_sim33","T_sim34","T_sim35","T_sim36","T_sim37","T_sim38","T_sim39","T_sim40","T_sim41","T_sim42","T_sim43","T_sim44","T_sim45","T_sim46","T_sim47","T_sim48","T_sim49","T_sim50","T_sim51","T_sim52","T_sim53","T_sim54","T_sim55","T_sim56","T_sim57","T_sim58","T_sim59","T_sim60","T_sim61","T_sim62","T_sim63","T_sim64","T_sim65","T_sim66","T_sim67","T_sim68","T_sim69","T_sim70","T_sim71","T_sim72","T_sim73","T_sim74","T_sim75","T_sim76","T_sim77","T_sim78","T_sim79","T_sim80","T_sim81","T_sim82","T_sim83","T_sim84","T_sim85","T_sim86","T_sim87","T_sim88","T_sim89","T_sim90","T_sim91","T_sim92","T_sim93","T_sim94","T_sim95","T_sim96","T_sim97","T_sim98","T_sim99","T_sim100","T_sim101","T_sim102","T_sim103","T_sim104"
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=25",0.00276582599158149,0.00399712760909772,0.00471869153934753,0.00531670066170636,0.00592178098856484,0.0062290473112096,0.00631263901176008,0.0064051880091027,0.0066796524557055,0.00670235176161965,0.00679714640224765,0.00683216513061282,0.00677780940626223,0.00697484212206558,0.00693239092777102,0.00716863100544746,0.00714330439979306,0.00713047591483831,0.00712121605563291,0.00707792410015476,0.00712420759829989,0.00710947549936963,0.00710581730635948,0.00710949033643797,0.0071236728746833,0.00714764087635883,0.0071352013153113,0.00714268492480217,0.00697551705625863,0.006756567938435,0.00672138234328808,0.00654618978002784,0.0065476751867778,0.00647560171300191,0.00652238004536435,0.00652390219499637,0.0063704858470038,0.00623540332987905,0.00607337448795857,0.00598958137091005,0.00590963292556692,0.00593316131530043,0.00585948419312698,0.00576855767565569,0.00580440318233542,0.00583529673226722,0.00578402328887154,0.00575024002607169,0.00564774844678093,0.00572810515810181,0.00564460032948746,0.00556039768086378,0.00554215589057938,0.00556714341798094,0.00548289096584614,0.00545034243156863,0.00542617632357843,0.00535726614628049,0.00528699813270917,0.00522372429505152,0.00520936243773087,0.00516147696435758,0.00506368028169902,0.00508271754835646,0.00506238304697434,0.00499723340524301,0.00494251838562009,0.00488816237015161,0.00502795823370971,0.00493174503698779,0.00490723771082046,0.00490690630008992,0.00484937264424878,0.00485464712575451,0.00483437092279703,0.00475351918626681,0.0047087382228326,0.00461001400307118,0.00452702378480135,0.00454915748032753,0.00457917827592019,0.00446557524207645,0.00444121787505965,0.0044016760214688,0.00432096945390534,0.00427146014647806,0.00430623025019156,0.00427205246582032,0.00426605028466593,0.00426120034048654,0.00431408875980175,0.00426989756641352,0.00417569577044604,0.00418601360142371,0.00413094294319495,0.00406669238025843,0.00407897672225441,0.00409397256803059,0.00416111283221041,0.0040926750351008,0.00408109499693109,0.00402219224016092,0.00402825944125451,0.00403903388245996
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=50",0.00276582599158149,0.0032497927072466,0.00333483725704929,0.00344350341465021,0.00351559960623358,0.00334806753998646,0.00341637739473491,0.00350492525851545,0.0035993376490304,0.00331344142759756,0.00327870900019874,0.00339819384849454,0.00351823186443983,0.00354897396093975,0.00341738309267373,0.00349292217724433,0.00355966637020796,0.00343371712138746,0.00346535539832158,0.00356605105003142,0.003558516424213,0.00348231798739945,0.00340112992204884,0.00344934047041278,0.00358693412565424,0.00333246699738761,0.00319339954889335,0.0033419069750192,0.00322627338749614,0.0032469689982386,0.00307419078884262,0.00309036680710111,0.00305633683008487,0.00307858457090662,0.00310103785697535,0.00294846169915904,0.00306260768449645,0.00292140797255946,0.00295657823372668,0.00289488873736703,0.00280163485036042,0.00285911393823103,0.00280133503777353,0.00284423333455251,0.00276146566122591,0.00274461190561989,0.00262175238390004,0.00276315251188793,0.00268312213866781,0.00278924008719113,0.00263385671531095,0.00266546811859798,0.00266142578671349,0.00253335111049672,0.00259761622402978,0.00259280301537674,0.00251989393037849,0.00267000463081624,0.00258532747952294,0.00242879741933666,0.00249043423716372,0.00248852601492859,0.00245289986564555,0.00238046998757054,0.0024869604656392,0.00239620613004842,0.00246063885435766,0.00239978109596237,0.00245575542789238,0.00240057999750007,0.00238424320751668,0.00242389718955957,0.0023053690604519,0.00217196367048738,0.00220680134663549,0.00225886169049879,0.00218986172659892,0.00220855512666976,0.00221111904753378,0.00222521951968422,0.00217885086732588,0.0022982291725638,0.00222444159194432,0.00212995672635395,0.00214972380825145,0.0020589556225477,0.00202747323129192,0.00205523930666686,0.00190423204442884,0.00199280019949545,0.00191183796513457,0.00193082263427753,0.00192456190709353,0.00184364640782344,0.00189786116756361,0.00187164506253564,0.00190814226589481,0.00186423937342856,0.00170616029533325,0.00181197725645185,0.00179416568889659,0.0017351496807811,0.00177867354532382,0.00175103556851744
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=50",0.00276582599158149,0.0032805404582153,0.00320241335216387,0.00333729207849731,0.0033572723838379,0.00330669393352909,0.00343782674430432,0.00343756575697371,0.00348920814944255,0.00328646649626313,0.0033483862774135,0.00332642524405803,0.00345597403666317,0.00347247763695765,0.00341592013622091,0.00349996390345565,0.00347258827509605,0.00346296244024277,0.00350231857924924,0.00338439411304125,0.00338213101025123,0.00329457681752285,0.00339707164127146,0.00346321945434197,0.00348941921972428,0.00327839621286394,0.00313566552362243,0.00325566579567213,0.00321179377917163,0.00314284126870246,0.00303035788325519,0.00299624336400968,0.00297040360558254,0.0030236186439841,0.0030289280707098,0.00293420953470369,0.00314297617930392,0.00297657176091993,0.00289578920928972,0.00283969417793307,0.00278346116259794,0.00276501173356068,0.00269663296712281,0.00288188893115688,0.00267837546419225,0.00279642861518358,0.00258084746645588,0.00280700066787608,0.00267276501376374,0.00281078841567628,0.00266254585140908,0.00259899610623615,0.00258048284283242,0.00260982980300055,0.00264519611060762,0.00265374645295472,0.00256205330771897,0.0026191856769763,0.0025323664562791,0.00243447884288866,0.00237279774811667,0.00241564521798918,0.00244096708209999,0.00240064755746028,0.00247048712995373,0.00230383640465412,0.00237597587845753,0.00240501348235533,0.00245289167099019,0.00244682825893965,0.0023483864675307,0.00239512893644337,0.00228616197341543,0.00216897489589139,0.00226445136541111,0.0022808467656935,0.00222097155068106,0.0021745349850012,0.00216256362184311,0.00216254379796002,0.00213577284574209,0.00223608563030141,0.00213454544932376,0.0021007821174513,0.00208614021937525,0.00205997951158609,0.00200593441808678,0.00197145766824773,0.00194381097324045,0.00204904653344457,0.00192756863357482,0.00197381279483775,0.00194811236517399,0.00184335936682222,0.00190920914111142,0.00182104639874897,0.00185124720241393,0.00180069854174373,0.00175341922618415,0.00182032937036908,0.00179951994336474,0.00172608655557365,0.00176409463208821,0.00167479126405762
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=50",0.00276582599158149,0.00407266132147647,0.00476337914908903,0.00536676374108501,0.00584301148753712,0.00604789106854745,0.00639786162863544,0.0065416056758784,0.00677628072823428,0.0068616165798805,0.00688888083604866,0.00695158081119986,0.00689698924689019,0.00703015123212038,0.00709353354480893,0.00725761310292111,0.00731066565852758,0.0072914874622838,0.0074164284307313,0.00736124959008575,0.00727913485887663,0.0072797267121038,0.00722832068359294,0.00726252236834402,0.00745390330135005,0.00741711458164546,0.00749286736613493,0.00730651097987084,0.00717532091568701,0.00710717505197593,0.00706564880624108,0.00715693215597973,0.00719982510505443,0.00722118828759731,0.00713832875110667,0.0071982540630044,0.00731521715753322,0.00736328081767465,0.00715532652466749,0.00710653958065605,0.00696785649439391,0.00692972412963472,0.00686382852390668,0.00685050510949761,0.00676550675131025,0.00667325578386938,0.00658580365547256,0.0066385135366719,0.00656872823029513,0.00656537306919813,0.00641403342069499,0.00635054571627767,0.00628050438359758,0.00627367119307139,0.00624957343289278,0.00625742724676681,0.00629830719279103,0.00631423996492448,0.00624054524025036,0.00620102221028885,0.00620535956831064,0.00616652245782479,0.00610989686872822,0.00615602108112646,0.00602528403831545,0.00606262866029346,0.00612239417525884,0.00617618889671786,0.00628782470498488,0.00628194142098282,0.00617473458651528,0.00621433561172061,0.00624262389631127,0.0061735798502416,0.00613102149865092,0.00604153803406441,0.0060501038304725,0.00601408903699954,0.00588185955273597,0.00584187311756663,0.00582929948273284,0.0058583164675474,0.00577627262646702,0.00576855790764235,0.00562579052453063,0.00559168593046255,0.00549776337384266,0.00554713343289886,0.0054921279836584,0.00558770091823515,0.00560537515848571,0.00555881513796125,0.00549575106449087,0.00555513800204202,0.00554170608111459,0.00543641597842157,0.00544900511685863,0.00544102195390401,0.00545329126456347,0.00546191884076814,0.00534837170974272,0.00536521813987877,0.00531419177688737,0.00529435230324122
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=50",0.00276582599158149,0.00372176767115595,0.00392669069150938,0.00443167387907489,0.00451037770560018,0.00459394926480805,0.00479102444976587,0.00475074633140176,0.00485920062290143,0.00502864006150247,0.00496521776015919,0.00504701130213737,0.00515999962886792,0.00515905447861818,0.00508465684392363,0.00511236097359375,0.00509581455983712,0.0050647064351156,0.00520126818690722,0.00535597704254569,0.00526284961366867,0.00518503601251009,0.0049940474525934,0.00516752589723941,0.00522158064195421,0.00520816225985804,0.00514883536765698,0.00514241894144547,0.00505883242250312,0.00495509857026518,0.00501182302257574,0.00498868767813003,0.00493907486192667,0.0049288120603803,0.00491642847507679,0.00506218342482344,0.00508546469491868,0.00514374412324194,0.00504319804265632,0.00520044019419503,0.00508928408980297,0.00513509681321413,0.00494617168646305,0.00496667509278983,0.00501995215480399,0.0048333626918277,0.00474467979551758,0.00479237645714185,0.00467376708678367,0.00457544935235952,0.00460341130576326,0.00446994216159758,0.00450686481629564,0.00439655986995767,0.00433192469894668,0.00431356683546296,0.00418442479892526,0.00422844024301555,0.00421058824444216,0.00413370510397178,0.00406533150601399,0.00408921591638972,0.00412763662066395,0.00395423341543696,0.00397069735617137,0.00381473969870961,0.00385071122855642,0.00387723184905091,0.00388975661244719,0.00391819230182891,0.00381002263477026,0.00391672080295326,0.00374213783157515,0.00374298019684732,0.00376180902480232,0.00368495144629114,0.00364320584821339,0.00365399435914326,0.00365441070560737,0.00360339430744479,0.00358609414442379,0.00367476935558562,0.0036199965141827,0.00359008189881393,0.00357826954999413,0.00356697197263755,0.00352796644740745,0.00349450611577122,0.00352325091199088,0.00354944691649035,0.0033984569800909,0.00345547244324914,0.0033869324530616,0.00335332130018834,0.00327911947445003,0.00319895509729312,0.00326248294228187,0.00316307276403524,0.00315572419447459,0.00321724152392747,0.00330900165686273,0.00330751798634557,0.00325648272678874,0.00318425554535475
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Laplace,cut_r=50",0.00276582599158149,0.00303244290634305,0.00311257304170053,0.00312986051749393,0.00308759135183965,0.00312556747845045,0.003169563744674,0.00321307945095092,0.00323099993709353,0.00315046429401956,0.00311045048147411,0.00322912492356117,0.00319818911224594,0.00318634709820922,0.00320072070448474,0.00306001429038408,0.00311042221609001,0.0030645389342975,0.00303804425547544,0.00313369802286029,0.00314657802157227,0.00308773572927893,0.00306333172687011,0.0031065053885179,0.00312993995530824,0.00295632039442078,0.002965434020704,0.00296280557376175,0.00289603797529101,0.00294119139778921,0.00273485117750102,0.00274213175701978,0.00265790407441288,0.00280328209822911,0.00265447303607473,0.00256925208983189,0.00269927738125801,0.00270623876899755,0.00265346055141726,0.00253307957642272,0.00254737239150951,0.00254323485284221,0.0024244354144593,0.00257617387833552,0.00245232133177443,0.00251682646654943,0.00236812737082859,0.00246451075874331,0.00244024332699878,0.00243276619413311,0.00237012014086284,0.00231523637378812,0.0022463011436649,0.00226077500133232,0.00222952307462995,0.00221642904739208,0.00220554256979008,0.00227418414082313,0.00217020566671629,0.00213918449679832,0.0021231623377113,0.00207276907155585,0.0021230914290158,0.00209811462270847,0.00209043663922964,0.00207451377330759,0.00210899506172996,0.0021809098053046,0.002135444934085,0.00217799346907964,0.00211576983006807,0.00207541527763286,0.00193936187276932,0.00192526332519641,0.00191941529145319,0.00202705205320338,0.00197495738588759,0.00189530764097266,0.00181703260907336,0.00185901971684448,0.00193943442498328,0.00188403795899793,0.00185216274898746,0.00186138800166934,0.00184934792678738,0.00178746584153342,0.00172685171395508,0.00168129155165347,0.00169585514146483,0.00174905649560158,0.00164387312291085,0.00163084961995131,0.00166942338604489,0.00168048939751767,0.00164817312436746,0.0016241730702288,0.00155260123839646,0.00156654979815322,0.00150455241004975,0.00154773324275489,0.00153946894402778,0.00151657722665409,0.00152124979837096,0.00155587376168597
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Laplace,cut_r=50",0.00276582599158149,0.0030344534615404,0.00298663430942542,0.00298734535884556,0.0031227958426065,0.00303361678459442,0.00306148034620977,0.00304452037471809,0.00306966343930671,0.00293053808736377,0.00310857286234089,0.00310633312260149,0.00315179038329273,0.00316391295240513,0.00301021783354091,0.00315809040227732,0.00317768201844812,0.00299165736203918,0.00306493182328817,0.0032039220400885,0.00304721570833071,0.00302822464212603,0.00290018035322694,0.00303617509831564,0.00306057295802279,0.0029601169690442,0.0028214287032335,0.00283711287792818,0.0028219989527204,0.00288701692400322,0.00279077557452939,0.0027788123687737,0.00272508761371741,0.0028057284897779,0.0027360758305902,0.00262672986395851,0.00278780165012976,0.0025590654506848,0.00258403966550603,0.00250801005471399,0.0024669824418917,0.00238282982503506,0.00242104163904929,0.0025743564316387,0.00240615693738555,0.00247017499089725,0.00232005713723428,0.00241473718614095,0.00239903801780447,0.00245799400385699,0.00230189132176555,0.00227781667752649,0.00226904692067762,0.00228680078524063,0.00230635719255316,0.00226257103412724,0.0022192497978889,0.00226865621747587,0.00220021310907206,0.00213148701201881,0.00209497300547699,0.00205806807712572,0.00209938909864794,0.00203250270099479,0.00207879589059097,0.00200334135439907,0.00210663619570481,0.00210302957224163,0.00216347592306863,0.00209121775937135,0.0021509787018638,0.00194994008510677,0.00190590619740425,0.00189330354403682,0.00196053511501843,0.0018865200163225,0.00190136555830928,0.00184111199067334,0.00183564730516117,0.00181061932783005,0.00186019305527009,0.00185151657521761,0.00190139339084369,0.00178303327420094,0.00176398311850666,0.00173116301866145,0.00170822512284804,0.00168504156381052,0.00165179500468259,0.00171312994139206,0.00165164023776792,0.00163367224062591,0.00165334619328091,0.00166183473122615,0.00163570930801235,0.00155101236766869,0.00166091684685906,0.00160261158249705,0.00153732608121154,0.00156390063220291,0.00152558238002931,0.00142964321814015,0.00153831259841488,0.00149774653756333
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Laplace,cut_r=50",0.00276582599158149,0.00385733863298346,0.0045324391962274,0.00510681185279683,0.00554017238049365,0.00584756817486305,0.00599106978734336,0.0063530586586376,0.00641297644031134,0.00661568213071883,0.00657456900078294,0.00673931541783535,0.00689686332875363,0.00702462884682287,0.00704015246039247,0.00704218277482251,0.00721729514216143,0.00710737412200266,0.00711154784422616,0.00711411919470705,0.00709958099786148,0.00702279069711245,0.00699659059885471,0.00696783760928957,0.00694687882948533,0.00697390832819685,0.00696447486100449,0.00681410000711917,0.0068962501705372,0.00686994076711145,0.00677195625078131,0.00671227701416733,0.00676113458421595,0.00655664230781456,0.00658629714125303,0.00656694176529048,0.00655129145426329,0.00657871471713238,0.00657800518715304,0.00660128539684634,0.00654339383490188,0.00657576577556497,0.00660208585310219,0.00657914943359262,0.00659146737660999,0.00660651744273019,0.00656673125821059,0.00649378717731142,0.00641307109842832,0.00637602563754528,0.00639795665714591,0.00629618576572289,0.00619976579624735,0.00631551922100678,0.00640897892611558,0.00648469396059862,0.006351434365444,0.00636157383890485,0.00633816141816221,0.00627007006585647,0.00628503266260002,0.00616787744910784,0.00609387562637191,0.00603787250728114,0.00600689078836928,0.00593788147144145,0.00587669329474457,0.00579439557715482,0.00574863844859184,0.00572926964642161,0.00556896717243161,0.00554330275000751,0.00548301977007486,0.00543520144754321,0.00540785625109189,0.00528395137083081,0.00517674577285843,0.00506355049961224,0.00496228272173056,0.0050796567094506,0.00500697481906199,0.00488109369363307,0.00474111546027927,0.00464218332805897,0.00462633988406611,0.00459224110460291,0.00453137105885494,0.00451140792987885,0.00439273697536485,0.00436691204619508,0.00433004829710024,0.00434129137895457,0.00432455464118612,0.00427722391254569,0.00426847271352738,0.00424192010524632,0.00424911794355173,0.0042876518195626,0.00422148333789558,0.0042717867545863,0.004331982696212,0.00432108757168511,0.00420381351504735,0.00422614279678903
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Laplace,cut_r=50",0.00276582599158149,0.00350455098717172,0.00373676060538171,0.00411911358395255,0.0042697973201085,0.00446386591073467,0.00458817898436289,0.00462572648087769,0.00477637540623486,0.00477753655316583,0.00487740603232359,0.00498634463551837,0.00506094787256716,0.00506202885732032,0.00501916472075063,0.00519322856100979,0.00529487045114075,0.00517054701572716,0.00529871728648582,0.00500837829093247,0.0049223145376419,0.00481162640864858,0.00475232915265792,0.00494054180110895,0.00500700217177015,0.00483642277556467,0.00482984806965317,0.00452575934417459,0.0045176580880548,0.00457909724155064,0.00450677116423596,0.00454133502227761,0.00442270476197851,0.00447380917540074,0.00436550948085365,0.00433232204784768,0.00433636496417405,0.00423871816151022,0.00416068845730112,0.00409079691232762,0.00409504957595245,0.00415386252945327,0.00414218531142145,0.00401294632932124,0.00408832784478936,0.00404308534923042,0.00402163667301618,0.00400610826460961,0.00404112017740905,0.00404222848804574,0.00401546285061787,0.00399439637495846,0.0040200437577172,0.0040258233241311,0.00402430609626198,0.00408951558941458,0.00398426544922924,0.0040522638140175,0.00396736945381618,0.00389138521912699,0.00386372088909659,0.00373032927845856,0.00364800276966945,0.0036713603975384,0.00364083076593114,0.00367710636955236,0.0037066836207277,0.00364770569570742,0.0035868490662848,0.00366847994780443,0.00357147971932129,0.00360174721276282,0.00353395329948402,0.00347159530575138,0.00348527645464251,0.00348425261224448,0.00349195407130931,0.00347743785913692,0.00349316246668638,0.00350921039698349,0.00345410126503054,0.00344066696605826,0.00346964270730933,0.00339312609917449,0.00342368820710853,0.00344192018569452,0.0033900935930595,0.00337705200522395,0.00333507990579076,0.00339713564039523,0.00341888224808647,0.00329093885559278,0.00334037633806341,0.00328932691241844,0.00327067754817047,0.00321554428358088,0.00325737820516718,0.00320854026155082,0.00315541665526186,0.003094449649108,0.00314289052490279,0.00311201550141011,0.00311040587007055,0.00300255995079932
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=GGD,cut_r=50",0.00276582599158149,0.00293303799365405,0.00307495012327083,0.00316722971172471,0.00319432334619687,0.00309475226013529,0.00323249993350657,0.0031843826189799,0.00323095610653391,0.00305812318836903,0.00312056588375612,0.00316130368840946,0.00327589834283047,0.00326931664431737,0.0032104580644733,0.00331148998064957,0.00336523135371381,0.00325134263395906,0.0031491693746232,0.00320093940440887,0.00321201857979338,0.00317301296473721,0.00309884126689691,0.00304159899210283,0.00326989234217737,0.00305788106222029,0.00288073124337407,0.00304315591541809,0.00299132400296508,0.00295107616472797,0.00276342370613437,0.00275296755409038,0.00268485030819335,0.00272329656996897,0.00275068010269006,0.00275831158963508,0.00282283944465511,0.00278958050252009,0.0026075037006955,0.00255677884594884,0.00260264136804253,0.00254322377157266,0.00246278693022171,0.00253715417723472,0.00242441838607199,0.00245322076489302,0.00234980227640655,0.00242902976307029,0.00235543089263808,0.00240992383706158,0.00233001211814154,0.00232576463217246,0.00238816425747081,0.00231260206293234,0.00231787689076874,0.00231909294844824,0.0021649676392963,0.0022828453258057,0.00220644657729615,0.00217639996919304,0.00211093091894115,0.0021533272088072,0.00215593892214702,0.00209755294638787,0.00212485774899579,0.00205391762932832,0.00214960514174604,0.00213494951036416,0.00215940568916053,0.00219716444403638,0.00215129093179619,0.00216051591650913,0.0020105294841725,0.00199692043319049,0.00196406735150811,0.001931874464808,0.0019388402029365,0.00194602299507692,0.00187841233572005,0.00188407566747719,0.00193169144944009,0.00195111992101474,0.0019100014735794,0.00185788546362786,0.00180429631769077,0.00175931341764036,0.00171861061850616,0.0016871971955874,0.00163694112923233,0.00177744663662844,0.00169093422959239,0.00170533951330715,0.00169040434406801,0.0016625986730539,0.0016420383720311,0.00159875319290751,0.00163499126693587,0.0016532978157677,0.00156488263967733,0.00158306667129309,0.00158489304933471,0.00152651800250186,0.00160030019930276,0.0015601115830148
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=GGD,cut_r=50",0.00276582599158149,0.00296698435472365,0.00295278176687814,0.00304820072685472,0.00303024409781962,0.00289785415959417,0.00301001279918994,0.00300271605523623,0.00311210931675978,0.0028610953774686,0.00313317144888182,0.00315754780260012,0.00323698663591212,0.00308566266247305,0.00314268428913387,0.0031711646299845,0.00309605982755602,0.00304579642006747,0.00294980982202027,0.00317039482286984,0.00301137394611805,0.00290925191878865,0.00290246756900502,0.00304583705592563,0.00321011695053396,0.00302986832669538,0.00285782829956889,0.00293622382858148,0.00294821399341467,0.0029634912947902,0.00273680609304834,0.00264727378048347,0.00263855477258061,0.00267920080516095,0.00261280737463341,0.00263261499203905,0.00269366151563109,0.0025926503847607,0.00255024808229302,0.0025880841162995,0.00264324935398342,0.00252567777339239,0.00246800844006139,0.00246020727030925,0.00242142338815946,0.00247744328465848,0.00224774345196634,0.00242000916763786,0.002420018516918,0.00237458412027807,0.00234863697985141,0.00219936755511195,0.00226539815732363,0.00221116832488035,0.00225456652604836,0.00225357890530235,0.00224906681388811,0.00227612311520443,0.00223890300901342,0.00212002000853332,0.00211523265546463,0.0021268464252421,0.00212634365642545,0.00204152720657967,0.00215776769467932,0.00202742185162997,0.00200342984573233,0.00208421348893507,0.00211469622254365,0.00206263292308201,0.00194146463097699,0.00201782906854869,0.00193517866429175,0.00192370415637412,0.00190955281032775,0.00192248338931416,0.00185211339074858,0.00187130179567176,0.00193200087251096,0.00184140657516087,0.00190413140834831,0.00191184738690474,0.00186352096118031,0.00186204448153176,0.0017817485787739,0.00178502161754681,0.00170443433661263,0.00168181618181856,0.00164627014686493,0.00166058054854512,0.00164589340364,0.00166944240841366,0.0016398008676904,0.00163801030850848,0.0015898178510796,0.0015531941953198,0.00160251414849305,0.00159105350597519,0.00149516044897032,0.00157678548043072,0.00154529912333941,0.0014940988631633,0.00152322848329621,0.00147370362271646
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=50",0.00276582599158149,0.00379721137211072,0.0043940529685141,0.00507921009606342,0.0055406625496692,0.00580156627977706,0.00599558540212603,0.00631529395321587,0.00652015613363318,0.00672080314579238,0.00677498248706553,0.00673254478465044,0.00679060663154689,0.00691497015000602,0.00706622299970558,0.00697323487650506,0.00707874511083152,0.00696705679317501,0.00709911996678274,0.00721260342199376,0.00713762155573818,0.00706767478020114,0.00699713848800105,0.00708244903274028,0.00702750469942109,0.00712063034975295,0.00704889353651795,0.00697924776184572,0.00705455752076774,0.00689969959677912,0.00692121626755459,0.0068797220296103,0.00673728985535112,0.00679466191270884,0.00675876756619109,0.00667720385321131,0.00666440751229808,0.00661104920367728,0.00656671966566232,0.0066286952320255,0.00661615704261012,0.0066320071248695,0.00656201320011105,0.00667998873689106,0.00669860133232214,0.0066363650645887,0.00659822253995353,0.00666350607233466,0.00656628120666941,0.00657736329084312,0.00657614487903594,0.00650768473288878,0.00641862720840591,0.00640145022946239,0.00633441401836371,0.00628495388002296,0.006145566199795,0.00609866071813306,0.00605233823649367,0.00605541529697355,0.00603498323289362,0.00600125629052057,0.00597364349815498,0.00602600658987169,0.00599123451335291,0.00594824382053448,0.0058940982629852,0.0059490204575402,0.00594320249508739,0.0059297095281558,0.00589274215258016,0.00583245447122026,0.00580693210719973,0.00570426356519933,0.00576913861512102,0.0057104659898531,0.00570893764911492,0.00560558974898474,0.00558307379802871,0.00560700006117141,0.00556606023354043,0.00546383007133695,0.00539417994805537,0.00531057344963113,0.00528998729418256,0.00530091876413242,0.00523173776164511,0.00513246281044405,0.0050767116372324,0.00505696134398157,0.00502224435472542,0.00501487764037917,0.00499304828482639,0.00494767073290679,0.00492500300996432,0.00490729513798704,0.00488680061644558,0.00496502937981256,0.00488947436955984,0.00484950269525519,0.00485493423267701,0.00480868906429561,0.00479057479819452,0.00477124008426394
