"","w_x_hat","w_x_LB95","w_x_UB95","w_y_hat","w_y_LB95","w_y_UB95","sigma_2_0_x_hat","sigma_2_x_LB95","sigma_2_x_UB95","sigma_2_0_y_hat","sigma_2_y_LB95","sigma_2_y_UB95"
"1",0.684882980348603,0.642210884223159,0.727555076474047,0.643517077288654,0.595946672159674,0.691087482417634,2.5758513150059e-05,2.44208403977835e-05,2.72097409568358e-05,1.32603985059644e-05,1.25717689386284e-05,1.40074858447673e-05
"2",0.685099296624977,0.643933313432353,0.726265279817601,0.613392481396705,0.567700171845717,0.659084790947694,2.65106749328446e-05,2.51344441129541e-05,2.80036877350972e-05,1.40553789405478e-05,1.33257315161717e-05,1.48469416130149e-05
"3",0.643941448934556,0.605494554439067,0.682388343430046,0.53891878152675,0.492578646690708,0.585258916362792,2.54241397038937e-05,2.41001987929323e-05,2.68608054624183e-05,1.56010306944377e-05,1.47886200079763e-05,1.64826127993755e-05
"4",0.669674791037246,0.629052667918186,0.710296914156305,0.548035812314206,0.502682401155933,0.59338922347248,2.74138419529539e-05,2.59865510999092e-05,2.89626330090037e-05,1.5431424413068e-05,1.46279933962838e-05,1.63032486598877e-05
"5",0.659959605385013,0.620054433746919,0.699864777023107,0.590258751995429,0.546844305081422,0.633673198909437,2.66633435054852e-05,2.52766538908458e-05,2.81679362387726e-05,1.45083698563581e-05,1.37538281087704e-05,1.53270664257974e-05
"6",0.668738006441125,0.628102907071153,0.709373105811097,0.547643875305126,0.501422831521596,0.593864919088655,2.83033837342326e-05,2.68335525759697e-05,2.98979888755196e-05,1.53817719976127e-05,1.45829767735617e-05,1.62483769569283e-05
"7",0.694709216742563,0.653533384209272,0.735885049275854,0.547446813969916,0.50080331438872,0.594090313551113,2.97509506869215e-05,2.82053807858522e-05,3.14277760545392e-05,1.58140860299594e-05,1.49925400014633e-05,1.67054007613701e-05
"8",0.643037240692554,0.603400179788181,0.682674301596927,0.597421902625816,0.551172975056535,0.643670830195098,2.9232320241383e-05,2.77178399866436e-05,3.08750348587687e-05,1.59132791814932e-05,1.50888373681332e-05,1.68075282902236e-05
"9",0.657395761878912,0.61814884185617,0.696642681901655,0.532522341396743,0.489469890859384,0.575574791934102,2.89150143511326e-05,2.74186043617103e-05,3.05379790498116e-05,1.44424887703242e-05,1.36950610082077e-05,1.52531281547858e-05
"10",0.64503799278588,0.607378948752691,0.682697036819069,0.622185185713971,0.576622426106661,0.667747945321281,2.70893379554551e-05,2.56912087553726e-05,2.86053627195753e-05,1.45490021510782e-05,1.3798102119009e-05,1.53632209256582e-05
"11",0.68457762583456,0.643697165392984,0.725458086276135,0.648283863130237,0.603277654409938,0.693290071850536,2.92861744422716e-05,2.77762956976087e-05,3.09232227746729e-05,1.50788989997323e-05,1.43014909044042e-05,1.59217843178751e-05
"12",0.648755813813477,0.608490451683837,0.689021175943117,0.620919859318442,0.577085163257598,0.664754555379287,3.0495504667344e-05,2.89221445816213e-05,3.22014845936432e-05,1.53662685225e-05,1.45734738524814e-05,1.6225888519856e-05
"13",0.68561176085347,0.646155911607083,0.725067610099856,0.569327862725405,0.525946506619584,0.612709218831226,3.0390472924012e-05,2.88242246022724e-05,3.2088587118837e-05,1.6366167857964e-05,1.55226968463434e-05,1.72806525395281e-05
"14",0.679344830602036,0.640104469974939,0.718585191229134,0.579194412217914,0.534790531784488,0.62359829265134,3.09358571586219e-05,2.93383375349861e-05,3.26681647987283e-05,1.55895422577046e-05,1.4784502347141e-05,1.64625060492139e-05
"15",0.686112282565254,0.648339068539511,0.723885496590997,0.620814680536814,0.575808832596194,0.665820528477434,2.93799133662374e-05,2.78643833162048e-05,3.10231637607248e-05,1.55216313272619e-05,1.47209652936777e-05,1.63897729886639e-05
"16",0.670881345967598,0.631195443381783,0.710567248553413,0.563452280728707,0.518909615581277,0.607994945876136,3.14567810054379e-05,2.9835577854691e-05,3.32144767965629e-05,1.63080764700337e-05,1.54675993420254e-05,1.72193152063739e-05
"17",0.720580163626668,0.683539981017292,0.757620346236045,0.648378553058699,0.604245876336514,0.692511229780883,2.75425151810601e-05,2.61199699606368e-05,2.90851087529896e-05,1.48556554708018e-05,1.40883747214831e-05,1.56876869132976e-05
"18",0.650302382429805,0.612729330775938,0.687875434083673,0.594238659832846,0.54814490714573,0.640332412519962,2.81910316888662e-05,2.67352541391256e-05,2.97696380073109e-05,1.58786748609646e-05,1.50587042179124e-05,1.67678291402649e-05
"19",0.716421368294127,0.676210079857752,0.756632656730502,0.673722459425354,0.629938401257167,0.717506517593541,3.00213180435015e-05,2.84687805476145e-05,3.17050538998777e-05,1.51585363216169e-05,1.43746201728331e-05,1.60086979000627e-05
"20",0.669292712537382,0.629831667550347,0.708753757524418,0.605146585058187,0.56307940907634,0.647213761040034,3.10423651587775e-05,2.94329386733826e-05,3.27881728943907e-05,1.4712543668002e-05,1.39497552230592e-05,1.55399700710731e-05
"21",0.68346900103485,0.644523934721701,0.722414067347998,0.58362570239639,0.539042658094873,0.628208746697906,3.19465818056342e-05,3.02923817832783e-05,3.37407638075417e-05,1.49723894778582e-05,1.41971163309631e-05,1.58132679133089e-05
"22",0.644982828096461,0.608549958426331,0.681415697766591,0.685456490053599,0.642914105983232,0.727998874123966,2.9309291685519e-05,2.77938507056574e-05,3.09527710154076e-05,1.38374538941367e-05,1.31219864269211e-05,1.46133706135618e-05
"23",0.673880383875035,0.634516550288583,0.713244217461486,0.588708412844561,0.544896267721222,0.632520557967899,3.09296487842078e-05,2.9336758145616e-05,3.26565439132429e-05,1.52217944928575e-05,1.44378653212265e-05,1.60716729686295e-05
"24",0.695797441931934,0.657430932842703,0.734163951021166,0.616707467183846,0.571999911215277,0.661415023152416,3.03717601774031e-05,2.8809003582823e-05,3.20658584172024e-05,1.56299046325187e-05,1.48256793787154e-05,1.65017208779888e-05
"25",0.666353286387106,0.629715085957509,0.702991486816703,0.5966865234373,0.55501167371632,0.638361373158279,2.79794965143229e-05,2.65375038356223e-05,2.9542893711656e-05,1.43343602184865e-05,1.35956034478515e-05,1.51353145380067e-05
"26",0.67213626765248,0.634561930207487,0.709710605097472,0.565442488016117,0.521830525906798,0.609054450125435,2.8739844495168e-05,2.72631728944372e-05,3.03404302897495e-05,1.36122592679178e-05,1.29128526762747e-05,1.43703562304832e-05
"27",0.692486665422194,0.656360342035362,0.728612988809025,0.652069752938431,0.606620502525454,0.697519003351408,2.61750937022303e-05,2.48311610709766e-05,2.7631714525199e-05,1.42028221872845e-05,1.3473593233588e-05,1.49931966852049e-05
"28",0.727520408646272,0.690025564056304,0.765015253236239,0.647908747397569,0.60704346108967,0.688774033705469,2.75593890926946e-05,2.61494046753385e-05,2.90871454211785e-05,1.27946545737493e-05,1.21400586567729e-05,1.35039269901321e-05
"29",0.740043598659747,0.70478268695516,0.775304510364334,0.677324106839822,0.635124149148503,0.719524064531141,2.60935566461004e-05,2.47580933538912e-05,2.75406101617569e-05,1.20812929992666e-05,1.1462974709362e-05,1.27512774611539e-05
"30",0.68147363454794,0.644875193162789,0.718072075933091,0.617387516591618,0.575665802064007,0.65910923111923,2.73051778634201e-05,2.59077040265489e-05,2.88194234742725e-05,1.19456773041023e-05,1.13342997998175e-05,1.26081410139845e-05
"31",0.683263190323175,0.647386451581901,0.71913992906445,0.638130815131005,0.594906397968467,0.681355232293543,2.48164040583326e-05,2.3545403442632e-05,2.61936901435139e-05,1.18327309559927e-05,1.12267040596247e-05,1.24894359184472e-05
"32",0.670288192548374,0.631747031630778,0.708829353465971,0.649233066136863,0.606957002183883,0.691509130089843,2.63455110821576e-05,2.4997152809581e-05,2.78065370722232e-05,1.13645180874859e-05,1.07828842019514e-05,1.1994752826095e-05
"33",0.701391389567074,0.662891410957716,0.739891368176432,0.634952768372583,0.590628947929147,0.67927658881602,2.61582780849066e-05,2.48164056779254e-05,2.7612557288622e-05,1.20977963558117e-05,1.1477201259206e-05,1.27703778458446e-05
"34",0.717257046137698,0.680132886706067,0.75438120556933,0.643437887424169,0.601850857730557,0.685024917117781,2.64495686024773e-05,2.5090086799367e-05,2.79231748916157e-05,1.11786437393509e-05,1.06040724495312e-05,1.18014485935973e-05
"35",0.667780488707673,0.631257998701759,0.704302978713588,0.53411312215553,0.490796202458089,0.57743004185297,2.65969186820571e-05,2.5231084112324e-05,2.80773000671474e-05,1.1814362833137e-05,1.12076585238986e-05,1.247194888752e-05
"36",0.650766882862394,0.614717654844011,0.686816110880778,0.645801974112529,0.601336336700309,0.69026761152475,2.5395889643492e-05,2.4096593474706e-05,2.6803712254865e-05,1.18531166088793e-05,1.12466913481665e-05,1.25101948137178e-05
"37",0.690335858372861,0.65320477429322,0.727466942452503,0.59854412343397,0.556762007656613,0.640326239211327,2.4632915469018e-05,2.33739919071511e-05,2.59968723707763e-05,1.09234417306724e-05,1.03651733361448e-05,1.15282870547367e-05
"38",0.739044527354704,0.702445600684181,0.775643454025228,0.665965514396383,0.624603198348069,0.707327830444697,2.41141048591736e-05,2.28853834952715e-05,2.54450076088924e-05,9.95370893632402e-06,9.44652300130592e-06,1.05030728322936e-05
"39",0.709907406952582,0.67445018797463,0.745364625930534,0.613453944965449,0.570472034670134,0.656435855260763,2.29172636748704e-05,2.17519811326628e-05,2.4179231438106e-05,1.02355001164019e-05,9.71505187416762e-06,1.07991307212921e-05
"40",0.724969884537311,0.688564455225286,0.761375313849335,0.584724381016286,0.540324436407394,0.629124325625178,2.3341476749084e-05,2.2149397922102e-05,2.46329358864781e-05,1.04779436437128e-05,9.94282177022335e-06,1.1057677145806e-05
"41",0.748131288243545,0.71180392456316,0.78445865192393,0.625530877623808,0.583078774548191,0.667982980699425,2.36361976726237e-05,2.24307682645429e-05,2.49419670055078e-05,1.01374650708895e-05,9.62046150334892e-06,1.06975040071895e-05
"42",0.711532988265582,0.676970773104353,0.746095203426811,0.586318307699567,0.545489175247695,0.627147440151439,2.26673976257625e-05,2.15123924580611e-05,2.39184538853781e-05,9.54636129871063e-06,9.059931545512e-06,1.00732429132869e-05
"43",0.750216895295888,0.71458255752303,0.785851233068746,0.692682289792385,0.648893698032137,0.736470881552633,2.27028860941389e-05,2.15454623296114e-05,2.39566170788067e-05,1.02822418698194e-05,9.75803930617175e-06,1.08500624178584e-05
"44",0.696078940983809,0.661409262034325,0.730748619933292,0.600953128454449,0.560813698824313,0.641092558084585,2.16779133974814e-05,2.05746829909814e-05,2.2872767296526e-05,9.48785211245259e-06,9.00499720151598e-06,1.00108082144656e-05
"45",0.698378622317508,0.661247408550867,0.735509836084149,0.655794757149747,0.613248006663009,0.698341507636485,2.26693081481078e-05,2.15148140531679e-05,2.39197560696898e-05,9.48201432401962e-06,8.99911782476629e-06,1.00050459501467e-05
"46",0.741170749708645,0.705495658282936,0.776845841134353,0.643396261593341,0.603894498536651,0.682898024650031,2.07136263082402e-05,1.9660761285075e-05,2.18538160230444e-05,8.50239554146219e-06,8.07022230701698e-06,8.97041325131707e-06
"47",0.737548304853435,0.701386211911797,0.773710397795072,0.682722881089728,0.637635047153376,0.727810715026079,2.12920032591092e-05,2.02106844278147e-05,2.24629219712795e-05,9.79051503955359e-06,9.29330168900556e-06,1.03289283171626e-05
"48",0.71876816120908,0.682582752405433,0.754953570012726,0.671810719481458,0.630391808755391,0.713229630207525,2.17117319511147e-05,2.06098660546528e-05,2.29048313605009e-05,8.96743256005055e-06,8.5123372162526e-06,9.46020939218886e-06
"49",0.767694167433693,0.731182590095707,0.80420574477168,0.66438046326465,0.620884698342125,0.707876228187176,2.1226068177338e-05,2.01486618301921e-05,2.23926996448912e-05,9.69190821779866e-06,9.19996014043594e-06,1.02245968444937e-05
"50",0.72031565182049,0.684979508246346,0.755651795394635,0.636415514952534,0.594891920038334,0.677939109866733,2.13599858857807e-05,2.027407679763e-05,2.25359773972933e-05,8.9622823033237e-06,8.50665354702243e-06,9.45570809343643e-06
"51",0.722553461875254,0.687483835925241,0.757623087825266,0.613532851657258,0.571878996696671,0.655186706617844,2.00469492088239e-05,1.90274362091839e-05,2.11510687443766e-05,8.68924755578594e-06,8.24734486286572e-06,9.167822518772e-06
"52",0.763388024439145,0.729767301824585,0.797008747053704,0.665224146428035,0.623831306199713,0.706616986656358,1.7780870652471e-05,1.68777077827749e-05,1.87588852481647e-05,8.37387676289575e-06,7.94853344222954e-06,8.83447140174793e-06
"53",0.747959579548428,0.710773293924778,0.785145865172078,0.622031937774883,0.579223346214371,0.664840529335394,2.03399644293509e-05,1.93071753224382e-05,2.14583159970775e-05,8.40419327800188e-06,7.977459037632e-06,8.86628074922518e-06
"54",0.718257054749219,0.681127809752145,0.755386299746293,0.676658827836918,0.632297135113883,0.721020520559952,2.10918722855421e-05,2.00229533826861e-05,2.22491634250383e-05,8.66223666127656e-06,8.223241564829e-06,9.1375254170873e-06
"55",0.770505231723844,0.735430734925388,0.805579728522299,0.651551366637471,0.60860230324992,0.694500430025022,1.8885830549191e-05,1.7928878333071e-05,1.99218833433369e-05,8.64096989057258e-06,8.20312866009707e-06,9.11500257745603e-06
"56",0.759230666936027,0.724692978769513,0.793768355102541,0.660081819780214,0.619508469581872,0.700655169978556,1.77866805072748e-05,1.68857356156947e-05,1.87620684820709e-05,7.87084926721747e-06,7.47216883683607e-06,8.30247177955396e-06
"57",0.753093172081454,0.716952359027002,0.789233985135906,0.637094048224201,0.593244783080523,0.680943313367878,2.0167639870603e-05,1.91520687971722e-05,2.12665942189703e-05,9.01595387997074e-06,8.56194230406835e-06,9.50724199224584e-06
"58",0.707605655829291,0.672459544316482,0.7427517673421,0.703686038579422,0.664039865285723,0.743332211873121,1.94718074704004e-05,1.84884039939989e-05,2.05362090454145e-05,7.63916089431221e-06,7.25335298245417e-06,8.05674590279448e-06
"59",0.748095115916242,0.712423165482869,0.783767066349615,0.686223376586542,0.647010593574859,0.725436159598225,1.89324922984558e-05,1.79792823865136e-05,1.99639508129428e-05,7.09997916687625e-06,6.74251061969497e-06,7.48679215741696e-06
"60",0.779058315085182,0.744118552396428,0.813998077773936,0.69821181089272,0.657773788003867,0.738649833781573,1.9076012355893e-05,1.81159057310765e-05,2.01149045039396e-05,7.07590767220229e-06,6.71977318738831e-06,7.46126624630087e-06
"61",0.728016475863417,0.694368023043896,0.761664928682937,0.686570845822947,0.644763567337215,0.728378124308679,1.83336353542732e-05,1.7410734830834e-05,1.93322823439108e-05,7.2305506719433e-06,6.86657054083772e-06,7.62440423793971e-06
"62",0.741353007234483,0.706278818424526,0.77642719604444,0.725729874719234,0.683538083879547,0.767921665558922,1.80832009663206e-05,1.71699276237313e-05,1.90716961339679e-05,7.10618965474732e-06,6.74729890353843e-06,7.49464046869257e-06
"63",0.77186781679403,0.736658917493043,0.807076716095017,0.629304936765896,0.588358630847573,0.670251242684218,1.79210262161987e-05,1.70157871178754e-05,1.89008393259633e-05,6.98710706559609e-06,6.63416954831086e-06,7.36911973717021e-06
"64",0.782442946329419,0.747251979408964,0.817633913249874,0.731844063355636,0.688492093427262,0.775196033284011,1.85869462127888e-05,1.76506520135034e-05,1.96001432236389e-05,7.43742103083093e-06,7.06277023617708e-06,7.84284388354717e-06
"65",0.758737134211319,0.724321990412359,0.793152278010279,0.66546211726434,0.624450320369435,0.706473914159245,1.80284959021498e-05,1.71234345899667e-05,1.90076200870808e-05,6.91551961013384e-06,6.56834870432192e-06,7.29110016540576e-06
"66",0.755522235412221,0.720356335902879,0.790688134921563,0.650877403099823,0.608008414194848,0.693746392004798,1.83612077038933e-05,1.74400715429763e-05,1.93576666399676e-05,7.30575805339448e-06,6.93924632745473e-06,7.70224002857294e-06
"67",0.736183969327902,0.702103525417501,0.770264413238302,0.644402312179947,0.60284689396294,0.685957730396955,1.75733861939188e-05,1.66916229686469e-05,1.85272658854084e-05,7.07456968147389e-06,6.71959567072201e-06,7.45857582978929e-06
"68",0.761654579879613,0.726341257289856,0.796967902469369,0.64485997825461,0.601657599762431,0.688062356746788,1.79742264883985e-05,1.70728110465263e-05,1.89493249832227e-05,7.74083134777743e-06,7.35262521749868e-06,8.16077003057849e-06
"69",0.70002905277997,0.664396995164633,0.735661110395306,0.621487862625199,0.579539655033754,0.663436070216645,1.86224336656026e-05,1.76869175564605e-05,1.963456134389e-05,7.42635284702457e-06,7.05328277222561e-06,7.82997448961825e-06
"70",0.716044141831302,0.681288894628267,0.750799389034336,0.659386015950379,0.619129364185943,0.699642667714814,1.74280090381602e-05,1.65554695867592e-05,1.83717403109688e-05,6.73303152768058e-06,6.39593991712628e-06,7.09762695562447e-06
"71",0.735583213536615,0.70113145908078,0.770034967992449,0.698206396003713,0.654422414484791,0.741990377522635,1.64544919864105e-05,1.56299928613362e-05,1.73463249952899e-05,7.07494130299012e-06,6.72043124463733e-06,7.45840292520864e-06
"72",0.704260229426523,0.669885268770711,0.738635190082335,0.611592732491816,0.571764453529488,0.651421011454144,1.59257103180082e-05,1.51262124366489e-05,1.67906326176388e-05,6.41205131058571e-06,6.09015537403938e-06,6.76028859822681e-06
"73",0.707997923565904,0.671939007244858,0.744056839886949,0.593725989778921,0.551074244275268,0.636377735282573,1.64565052514518e-05,1.56296555123931e-05,1.7351080126732e-05,6.07728008666848e-06,5.77192986940986e-06,6.40764075513999e-06
"74",0.73964329965414,0.703507857221763,0.775778742086517,0.631270736604704,0.58726567897357,0.675275794235837,1.65997232264689e-05,1.57689338177206e-05,1.74982731676632e-05,6.26751619761532e-06,5.95383710760289e-06,6.60677946327159e-06
"75",0.761170118377131,0.726372530471769,0.795967706282492,0.679515170856325,0.637418022835253,0.721612318877397,1.59176447545907e-05,1.51218007534746e-05,1.6778327854679e-05,6.24457990664262e-06,5.93236591174502e-06,6.58223063799521e-06
"76",0.776122547557878,0.740099197675299,0.812145897440457,0.662054511977213,0.621069754583544,0.703039269370881,1.63879639413713e-05,1.55672164025839e-05,1.72757020864885e-05,6.11214199294615e-06,5.80603163565122e-06,6.44323752225796e-06
"77",0.704495733106537,0.670146636537981,0.738844829675092,0.679736203182528,0.639177111097151,0.720295295267906,1.63219936705118e-05,1.55057952030878e-05,1.72047017171526e-05,5.80109468744439e-06,5.51100484371237e-06,6.11482308749784e-06
"78",0.732618702264581,0.698465050180155,0.766772354349007,0.719006567912699,0.679507675662543,0.758505460162855,1.5323777883e-05,1.45598180576763e-05,1.61497866048225e-05,5.66237209702405e-06,5.38007716745845e-06,5.96759505014027e-06
"79",0.707068843209217,0.669818425000578,0.744319261417855,0.61847297608244,0.576408986439077,0.660536965725803,1.67704711440365e-05,1.5936207789394e-05,1.76723339697447e-05,6.15831712745613e-06,5.85196566830044e-06,6.489491919057e-06
"80",0.725653440043135,0.69031912069763,0.760987759388639,0.630695954226091,0.588737854878209,0.672654053573973,1.5503666266688e-05,1.47325503624327e-05,1.63372535743671e-05,6.03769195350864e-06,5.73739135297594e-06,6.36232119239616e-06
"81",0.742198845470911,0.705134169650804,0.779263521291018,0.676158396867309,0.63159490002628,0.720721893708338,1.63370686105129e-05,1.55249086632659e-05,1.72149894582601e-05,6.25025640399987e-06,5.93953922257812e-06,6.58613247403768e-06
"82",0.745429425982122,0.709311047360696,0.781547804603549,0.693047363981652,0.650450438622356,0.735644289340948,1.5383113551477e-05,1.46160666476285e-05,1.62124714068057e-05,5.9806898502229e-06,5.68247521265034e-06,6.30312991354097e-06
"83",0.72499860124807,0.689799340201581,0.760197862294559,0.673223188395769,0.631455624501174,0.714990752290365,1.46398231530014e-05,1.3906502182011e-05,1.54330098303565e-05,5.68300681411704e-06,5.39834025554468e-06,5.99091253436832e-06
"84",0.748077778542415,0.712396062250794,0.783759494834036,0.700107209484023,0.659543877792433,0.740670541175612,1.44767871335342e-05,1.37529825523109e-05,1.52595616093759e-05,5.34366657451908e-06,5.07649608209625e-06,5.63260401370077e-06
"85",0.74722384050806,0.712597937912435,0.781849743103683,0.624542593908691,0.584473930648427,0.664611257168956,1.41479259529397e-05,1.34427061928187e-05,1.49104133314196e-05,5.22350974000666e-06,4.96313784534942e-06,5.50502522583616e-06
"86",0.728783366394032,0.694210119084352,0.763356613703711,0.622094076782784,0.580430304081549,0.663757849484019,1.36353703211303e-05,1.29569520742842e-05,1.43687700202254e-05,5.08802356401796e-06,4.83487253511899e-06,5.36169086185858e-06
"87",0.747813643417857,0.712169189736321,0.783458097099393,0.658967554523414,0.61780793794315,0.700127171103677,1.40766819388656e-05,1.33786392400139e-05,1.4831092922624e-05,4.87419769860319e-06,4.63249314556674e-06,5.13542035723863e-06
"88",0.756381337514626,0.720554306591671,0.79220836843758,0.647842318863421,0.60762395465249,0.688060683074353,1.44028099506117e-05,1.3689661207087e-05,1.51734539372829e-05,4.5761379306212e-06,4.3495524916264e-06,4.8209910662596e-06
"89",0.736677758488453,0.702216598708961,0.771138918267946,0.688594145060657,0.643480148166262,0.733708141955051,1.37816140732113e-05,1.30994496504206e-05,1.45187560449535e-05,5.01777376522604e-06,4.76940323866314e-06,5.28616117089607e-06
"90",0.727157718004785,0.692727772983323,0.761587663026247,0.62817348070638,0.587282773216779,0.669064188195982,1.36328228954037e-05,1.29601367878692e-05,1.43595392652137e-05,4.5961750937556e-06,4.3693854437259e-06,4.84118052694959e-06
"91",0.73214297642476,0.696594196829972,0.767691756019547,0.684373187453528,0.643127199818245,0.725619175088811,1.42177572192764e-05,1.35162086232824e-05,1.49756543175154e-05,4.73548999527419e-06,4.50182611240635e-06,4.98792180085405e-06
"92",0.737729247924957,0.701814889579205,0.773643606270709,0.674700146989524,0.63312846840661,0.716271825572437,1.43811856249952e-05,1.36730862005153e-05,1.51460287321901e-05,4.81905124654617e-06,4.58177126816333e-06,5.07534570134644e-06
"93",0.741318644510665,0.70874300437399,0.773894284647341,0.623971442789087,0.584950329168119,0.662992556410056,1.22560631444599e-05,1.16519069198609e-05,1.29086936250189e-05,4.26263393740034e-06,4.05250962618291e-06,4.48961749665773e-06
"94",0.772611922901539,0.73873575059795,0.806488095205128,0.681414327315593,0.639172611397514,0.723656043233672,1.23116352675682e-05,1.17063281285851e-05,1.29653717388027e-05,4.2874129639543e-06,4.07662035854901e-06,4.51507063581237e-06
"95",0.741241471013873,0.707030936574039,0.775452005453708,0.621056910539292,0.580114973021653,0.661998848056932,1.24048296976728e-05,1.17929379783096e-05,1.30658512000126e-05,4.20754921601224e-06,4.00000388190951e-06,4.43175870310088e-06
"96",0.738923071015233,0.702473187632983,0.775372954397482,0.621364232819514,0.57734008683038,0.665388378808648,1.31176760381625e-05,1.24717891763038e-05,1.38153211671403e-05,4.55061972191485e-06,4.32655674893478e-06,4.79263802405833e-06
"97",0.743573997062473,0.708131577501328,0.779016416623618,0.63317637170816,0.591891609792279,0.674461133624041,1.29341569972888e-05,1.22965744907574e-05,1.362289570541e-05,4.17228653200096e-06,3.96661584889437e-06,4.39445912790837e-06
"98",0.704599700379429,0.670142416397149,0.739056984361708,0.639966816830439,0.601049082176649,0.678884551484228,1.20834922021786e-05,1.14880383331337e-05,1.2726705155773e-05,3.5643072095821e-06,3.3886642346127e-06,3.75403783789995e-06
"99",0.761279818053531,0.724990144998545,0.797569491108517,0.71187357218355,0.667720777645111,0.756026366721989,1.25583844755098e-05,1.19398332164398e-05,1.32265210100368e-05,3.9975868903945e-06,3.80068955785004e-06,4.21026821549862e-06
"100",0.70660117969497,0.670260774173087,0.742941585216852,0.598872831231534,0.556416983471884,0.641328678991185,1.34189221025622e-05,1.27577690334067e-05,1.41330943408963e-05,4.16745145238292e-06,3.96212025683381e-06,4.38924856165513e-06
"101",0.712126727569571,0.677799475928444,0.746453979210699,0.547691318217359,0.505298845910894,0.590083790523824,1.21555123305246e-05,1.1556607722311e-05,1.28024442810075e-05,3.97106149410114e-06,3.77540647244117e-06,4.18240647800735e-06
"102",0.758838981313489,0.723702998860238,0.79397496376674,0.647857399592557,0.60265626585752,0.693058533327594,1.20537771577645e-05,1.14610508910625e-05,1.26939345559073e-05,4.11706724093942e-06,3.91461668427625e-06,4.33571829267559e-06
"103",0.766634862364303,0.732048013592517,0.801221711136088,0.669709775964819,0.628392007157451,0.711027544772187,1.15175739449051e-05,1.09497278883578e-05,1.2130989008392e-05,3.60667813615389e-06,3.42885961580861e-06,3.79876639262603e-06
"104",0.716634393678769,0.68267727058604,0.750591516771499,0.667986801689171,0.628573021768303,0.70740058161004,1.11162570802764e-05,1.05691847455502e-05,1.17071459058926e-05,3.37271185091244e-06,3.20672816293968e-06,3.5519896177305e-06
